code,mean,map,pre,rec,f1
IPlanStatusChangeListener,0.7785943677028021,1.0,0.16666666666666666,0.3333333333333333,0.2222222222222222
JSONMissionPlanReader,0.7706590056419372,0.2,0.2,1.0,0.33333333333333337
IMovementSimulator,0.7655452797810236,0,0,0,0
DronologyConstants,0.7297953879833221,0,0,0,0
SimpleSimulator,0.7464065810044606,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
CoordinatedLandingPattern,0.7930579021573068,0,0,0,0
DispatchQueueManager,0.7484931078222062,0,0,0,0
DroneFlightStateManager,0.7345976630846659,0,0,0,0
LandTask,0.8053955844470434,0,0,0,0
FlyingFieldDemoScript,0.7556494319438934,0,0,0,0
CoordinatedTakeoffPattern,0.7959148158629735,0,0,0,0
TakeoffAltitudeWindow,0.7888792008161544,0,0,0,0
MissionPlanningServiceRemoteFacade,0.7753236323595047,0,0,0,0
AFMapViewOperations,0.799987895488739,0,0,0,0
IDroneCommand,0.7431216478347779,0,0,0,0
VirtualDrone,0.7669206714630127,0.325,0.4,0.2,0.26666666666666666
TakeoffTask,0.7805073690414429,0,0,0,0
IMissionTask,0.7829320090157645,0,0,0,0
IDroneCommandHandler,0.7617541873455048,0,0,0,0
AssignedDrone,0.7683178678154945,0,0,0,0
DroneInitializationInfo,0.771080390044621,0,0,0,0
FRMapComponent,0.7699149325489998,0,0,0,0
LandCommand,0.7710277805725734,0,0,0,0
IDroneSetupServiceInstance,0.7727999973297119,0,0,0,0
Waypoint,0.7966656022601657,0.34722222222222215,0.3333333333333333,0.75,0.46153846153846156
FlightRouteplanningService,0.7462795108556747,0.5,0.5,0.6666666666666666,0.5714285714285715
AFMapComponent,0.8038180828094481,0.6984126984126983,0.42857142857142855,0.3,0.3529411764705882
SynchronizationManager,0.773248229175806,0,0,0,0
AFMainLayout,0.7933131357034048,0.6333333333333333,0.5,0.42857142857142855,0.4615384615384615
FlightSimulator,0.7730242201260159,0.16666666666666666,0.14285714285714285,0.3333333333333333,0.2
FlightInfoCreator,0.7859407234191894,0.2,0.2,0.25,0.22222222222222224
MissionController,0.7816466997067133,0.2,0.16666666666666666,0.5,0.25
MissionPlan,0.7777070724964141,0.25,0.2,0.5,0.28571428571428575
StatusDispatchThread,0.7580870813793605,0,0,0,0
DelayTask,0.8041495621204376,0,0,0,0
IStopStrategy,0.7610118001699449,0,0,0,0
IFlightRouteplanningServiceInstance,0.7738770246505737,0.2,0.2,0.5,0.28571428571428575
DroneSetupServiceInstance,0.7749570906162263,1.0,0.14285714285714285,0.16666666666666666,0.15384615384615383
ImageProvider,0.7824953846633433,0,0,0,0
AFInfoPanel,0.7787289425730706,0.5317460317460317,0.375,0.6,0.4615384615384615
FullMissionPlan,0.8006155063708623,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.2222222222222222
FRDeleteRouteConfirmation,0.7536338925361633,0.3333333333333333,0.14285714285714285,1.0,0.25
MissionPlanningServiceInstance,0.8089829117059707,0.16666666666666666,0.16666666666666666,0.5,0.25
AFMissionOperations,0.7784244209527968,0,0,0,0
SoloDirector,0.7799171884854635,1.0,0.16666666666666666,0.16666666666666666,0.16666666666666666
AFFollowBar,0.7969181048870086,0,0,0,0
IMissionPlanningRemoteService,0.808393795490265,0,0,0,0
UAVMissionPlan,0.807878761490186,0.2,0.16666666666666666,1.0,0.2857142857142857
CommandIds,0.7877117216587066,0,0,0,0
DroneSetupServiceRemoteFacade,0.7664001680910587,0,0,0,0
PhysicalDrone,0.7834730128447215,0,0,0,0
IFlightPattern,0.8041129300991693,0.25,0.16666666666666666,0.5,0.25
FRInfoPanel,0.7911905407905577,0.25,0.2,0.25,0.22222222222222224
FlightInfo,0.7980299592018127,0.3333333333333333,0.2857142857142857,0.6666666666666666,0.4
ServiceIds,0.7955570608377456,1.0,0.125,1.0,0.2222222222222222
IDroneSetupRemoteService,0.7900864616036416,0.25,0.125,0.2,0.15384615384615385
DroneSetupService,0.7784470631016625,0.14285714285714285,0.1111111111111111,0.14285714285714285,0.125
SimpleTakeoffFlightPlan,0.8246868252754211,0,0,0,0
FlightMissionManager,0.7967240706086158,0,0,0,0
AFDragLayout,0.7775662114222844,0.75,0.3333333333333333,0.6666666666666666,0.4444444444444444
IMissionPlanningServiceInstance,0.8125023523966471,0.25,0.16666666666666666,0.5,0.25
IFlightRoute,0.7924409874847959,0.14285714285714285,0.14285714285714285,0.5,0.22222222222222224
FRMainLayout,0.7818335195382436,0.25,0.16666666666666666,0.16666666666666666,0.16666666666666666
ManagedDrone,0.8141879320144653,0,0,0,0
FlightRouteInfo,0.8003293762604394,0.16666666666666666,0.16666666666666666,0.5,0.25
FREditModeController,0.7549859809875488,0,0,0,0
FlightRouteplanningServiceRemoteFacade,0.7641841351985931,0.5,0.3333333333333333,0.5,0.4
FlightRoute,0.8157775439321995,0.29166666666666663,0.25,0.6666666666666666,0.36363636363636365
FlightZoneManager2,0.8304924950003624,0.6458333333333333,0.5,0.3076923076923077,0.380952380952381
FlightPlan,0.8313647369543712,0.3333333333333333,0.16666666666666666,0.14285714285714285,0.15384615384615383
IFlightPlan,0.8286274425685406,0,0,0,0
FRInfoBox,0.7495716297626496,0,0,0,0
AFInfoBox,0.794483480602503,1.0,0.125,0.125,0.125
MissionPlanningService,0.8309667808668953,0.16666666666666666,0.14285714285714285,0.3333333333333333,0.2
ManagedHashTableList,0.7872361371914546,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.2222222222222222
IFlightManagerRemoteService,0.8372058153152465,0,0,0,0
IFlightDirector,0.8131564327648707,0,0,0,0
FlightPlanInfo,0.8445467452208201,0,0,0,0
FlightManagerServiceRemoteFacade,0.8367194844616784,0.3333333333333333,0.1111111111111111,0.125,0.11764705882352941
FlightManagerService,0.8210870047410329,0.5,0.1111111111111111,0.1111111111111111,0.1111111111111111
DronologyActionExecutor,0.8266976409488254,0,0,0,0
IFlightManagerServiceInstance,0.8409246289730072,0.25,0.1,0.125,0.11111111111111112
AFAssignRouteComponent,0.7864696721235911,0.2361111111111111,0.2222222222222222,0.5,0.30769230769230765
SetGimbalTargetCommand,0.7748405098915101,0,0,0,0
WaypointTask,0.904810556769371,0,0,0,0
GoToCommand,0.7695082634687425,0,0,0,0
TakeoffCommand,0.781893660624822,0,0,0,0
DroneMonitoringServiceRemoteFacade,0.7213299691677094,0.16666666666666666,0.14285714285714285,1.0,0.25
SendToSubscriberCallable,0.7715564787387847,1.0,0.5,1.0,0.6666666666666666
CollisionInfo,0.7634492218494415,0,0,0,0
IDroneMonitoringServiceInstance,0.7652478903532028,1.0,0.5,0.5,0.5
PVector,0.7650686204433441,0,0,0,0
VaadinUIMapConstants,0.7641802847385406,0,0,0,0
SimpleMonitor,0.7680299580097198,0,0,0,0
SetGroundSpeedCommand,0.7753031539916992,0,0,0,0
DroneConnectorService,0.723792564868927,0,0,0,0
DistanceChecker,0.7317008217175802,0,0,0,0
ReadDispatcher,0.7621264795462291,0,0,0,0
IDroneMonitoringRemoteService,0.7432630792260171,0.3333333333333333,0.25,1.0,0.4
NVector,0.7408033668994902,0,0,0,0
MonitoringDispatchThread,0.7952682097752889,0.5,0.3333333333333333,1.0,0.5
LlaCoordinate,0.7532183309396108,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.16666666666666666
PatternTask,0.741883659362793,0.5,0.5,0.5,0.5
IUAVProxy,0.7644909232854843,0,0,0,0
DroneFleetManager,0.7523992776870727,0.5,0.5,0.125,0.2
FRControlsComponent,0.7529701206419204,0.2,0.1111111111111111,0.3333333333333333,0.16666666666666666
UAVProxy,0.7657856777310371,0,0,0,0
RemoteManager,0.7442704647779466,0,0,0,0
SynchronizationPoint,0.7508396565914154,0,0,0,0
GroundstationConnector,0.7481642377376556,0,0,0,0
SyncTask,0.7643746455510457,0.3333333333333333,0.3333333333333333,1.0,0.5
MyUI,0.75357173482577,0.3333333333333333,0.3333333333333333,0.14285714285714285,0.2
EmergencyStopCommand,0.8029328003525734,0,0,0,0
SyncConstants,0.7788279503583908,0,0,0,0
DronologyServiceRunner,0.7430028378963471,0,0,0,0
NvecInterpolator,0.7727253019809723,1.0,0.25,0.3333333333333333,0.28571428571428575
FRTableDisplay,0.7892670184373856,0,0,0,0
AFEmergencyComponent,0.7898406922817232,0.25,0.25,0.3333333333333333,0.28571428571428575
IMissionPlan,0.7846929331620535,0.5,0.3333333333333333,0.5,0.4
MissionHandler,0.7399998709559441,0.3333333333333333,0.25,1.0,0.4
IStartstrategy,0.7575406163930893,0,0,0,0
FRMetaInfo,0.7526419311761856,0,0,0,0
AFControlsComponent,0.846427483856678,0.5,0.25,1.0,0.4
WriteDispatcher,0.7428814697265624,0,0,0,0
SetStateFrequencyCommand,0.734712518453598,0,0,0,0
RouteTask,0.8127478671073913,0,0,0,0
NVECSimulator,0.7928948859373728,0,0,0,0
IDrone,0.8150183836619059,0,0,0,0
NavigationBar,0.798282766342163,0,0,0,0
Configuration,0.7285396218299866,1.0,0.5,0.3333333333333333,0.4
LandingStrategy,0.8113793626427651,0,0,0,0
RemindsConnector,0.7424063553412755,1.0,0.16666666666666666,1.0,0.2857142857142857
IPlanStatusChangeListener,0.7866573140025139,0,0,0,0
JSONMissionPlanReader,0.7835529824097952,0.3333333333333333,0.3333333333333333,1.0,0.5
IMovementSimulator,0.770810815691948,0,0,0,0
DronologyConstants,0.737125438451767,0,0,0,0
SimpleSimulator,0.7494712322950363,0,0,0,0
CoordinatedLandingPattern,0.7974111557006837,0,0,0,0
DispatchQueueManager,0.7521793176730472,0,0,0,0
DroneFlightStateManager,0.7390008449554443,0,0,0,0
LandTask,0.8190408575534821,0,0,0,0
FlyingFieldDemoScript,0.7575317531824113,0,0,0,0
CoordinatedTakeoffPattern,0.8068156495690346,0,0,0,0
TakeoffAltitudeWindow,0.8037701467672984,0,0,0,0
MissionPlanningServiceRemoteFacade,0.7824974715709686,0,0,0,0
AFMapViewOperations,0.8079075321555137,0,0,0,0
IDroneCommand,0.7441644032796223,0,0,0,0
VirtualDrone,0.7733428210020065,0.41666666666666663,0.5,0.2,0.28571428571428575
TakeoffTask,0.7849183067679405,0,0,0,0
IMissionTask,0.79093337059021,0,0,0,0
IDroneCommandHandler,0.7653354123234749,0,0,0,0
AssignedDrone,0.7732763826847077,0,0,0,0
DroneInitializationInfo,0.7781152296066285,0,0,0,0
FRMapComponent,0.7738393723964689,0,0,0,0
LandCommand,0.7790574088692664,0,0,0,0
IDroneSetupServiceInstance,0.7785005241632461,0,0,0,0
Waypoint,0.808767412106196,0.3666666666666667,0.3333333333333333,0.5,0.4
FlightRouteplanningService,0.7497710426648458,0.8333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666
AFMapComponent,0.8104573225975036,0.7,0.4,0.2,0.26666666666666666
SynchronizationManager,0.7818030071258545,0,0,0,0
AFMainLayout,0.8040737122297287,0.41666666666666663,0.5,0.2857142857142857,0.36363636363636365
FlightSimulator,0.7823236298561096,0.25,0.2,0.3333333333333333,0.25
FlightInfoCreator,0.7928649336099625,0.25,0.25,0.25,0.25
MissionController,0.7893841460347176,0.3333333333333333,0.25,0.5,0.3333333333333333
MissionPlan,0.7836575031280518,0.5,0.3333333333333333,0.5,0.4
StatusDispatchThread,0.7675517270962396,0,0,0,0
DelayTask,0.806328664223353,0,0,0,0
IStopStrategy,0.7657166182994842,0,0,0,0
IFlightRouteplanningServiceInstance,0.7858961184819538,0.3333333333333333,0.3333333333333333,0.5,0.4
DroneSetupServiceInstance,0.782372876405716,0,0,0,0
ImageProvider,0.7989828503131866,0,0,0,0
AFInfoPanel,0.7857818692922592,0.7,0.3333333333333333,0.4,0.3636363636363636
FullMissionPlan,0.8051527142524719,0.25,0.25,0.3333333333333333,0.28571428571428575
FRDeleteRouteConfirmation,0.7630692958831787,1.0,0.2,1.0,0.33333333333333337
MissionPlanningServiceInstance,0.8123787119984627,0.25,0.25,0.5,0.3333333333333333
AFMissionOperations,0.7885855704545974,0,0,0,0
SoloDirector,0.788340562582016,0,0,0,0
AFFollowBar,0.8008488088846206,0,0,0,0
IMissionPlanningRemoteService,0.8162664264440537,0,0,0,0
UAVMissionPlan,0.8099562987685203,0.3333333333333333,0.25,1.0,0.4
CommandIds,0.7938320636749268,0,0,0,0
DroneSetupServiceRemoteFacade,0.7713147902488708,0,0,0,0
PhysicalDrone,0.7928457051515578,0,0,0,0
IFlightPattern,0.8088465213775635,0.5,0.25,0.5,0.3333333333333333
FRInfoPanel,0.8060080329577128,0.5,0.3333333333333333,0.25,0.28571428571428575
FlightInfo,0.8067702066898347,0.75,0.4,0.6666666666666666,0.5
ServiceIds,0.7996614237626393,0,0,0,0
IDroneSetupRemoteService,0.7938007881244024,0.5,0.16666666666666666,0.2,0.1818181818181818
DroneSetupService,0.7847956627607345,0.25,0.16666666666666666,0.14285714285714285,0.15384615384615383
SimpleTakeoffFlightPlan,0.8308450162410737,0,0,0,0
FlightMissionManager,0.8018252730369567,0,0,0,0
AFDragLayout,0.7842637851834298,0.5,0.25,0.3333333333333333,0.28571428571428575
IMissionPlanningServiceInstance,0.8183684781193733,0.5,0.25,0.5,0.3333333333333333
IFlightRoute,0.8015748381614685,0.2,0.2,0.5,0.28571428571428575
FRMainLayout,0.7877860844135285,0.5,0.25,0.16666666666666666,0.2
ManagedDrone,0.8232072308659554,0,0,0,0
FlightRouteInfo,0.8093101978302002,0.25,0.25,0.5,0.3333333333333333
FREditModeController,0.7618054553866387,0,0,0,0
FlightRouteplanningServiceRemoteFacade,0.773601558804512,1.0,0.5,0.5,0.5
FlightRoute,0.8289580392837526,0.2,0.2,0.3333333333333333,0.25
FlightZoneManager2,0.8399030148983002,0.8333333333333333,0.4,0.15384615384615385,0.2222222222222222
FlightPlan,0.8367994233965873,1.0,0.25,0.14285714285714285,0.18181818181818182
IFlightPlan,0.8323383589585621,0,0,0,0
FRInfoBox,0.7548990085721015,0,0,0,0
AFInfoBox,0.8006258070468902,0,0,0,0
MissionPlanningService,0.8336325299739837,0.25,0.2,0.3333333333333333,0.25
ManagedHashTableList,0.8008770227432251,0.25,0.25,0.3333333333333333,0.28571428571428575
IFlightManagerRemoteService,0.8418677008152009,0,0,0,0
IFlightDirector,0.8165081775188445,0,0,0,0
FlightPlanInfo,0.8541282494862874,0,0,0,0
FlightManagerServiceRemoteFacade,0.8409395108620324,0,0,0,0
FlightManagerService,0.8264612595240274,0,0,0,0
DronologyActionExecutor,0.8304689516623814,0,0,0,0
IFlightManagerServiceInstance,0.8450000243527548,1.0,0.14285714285714285,0.125,0.13333333333333333
AFAssignRouteComponent,0.7961730112632116,0.6666666666666666,0.3333333333333333,0.5,0.4
